Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
808967883,45,M,2,Graduate,Married,TX,91750,no,no,yes,cellular,Businessman,92084,3
716662683,40,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,92106,3
791730183,43,M,4,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,92135,5
788132208,41,M,3,High School,Single,NY,91750,no,no,no,cellular,Blue-collar,92164,5
815812683,42,M,2,Unknown,Single,TX,91750,yes,no,no,cellular,Retirees,92177,4
710864358,45,M,1,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,92180,1
787514433,46,M,2,Uneducated,Married,FL,91750,no,no,no,cellular,Businessman,92209,5
719281533,48,M,3,Graduate,Married,TX,91750,no,yes,no,unknown,Businessman,92220,4
811912608,45,M,3,Unknown,Married,NJ,91750,no,no,yes,unknown,Retirees,92221,4
709408983,52,M,1,High School,Single,TX,91750,no,yes,no,cellular,Businessman,92226,3
716756133,41,M,3,High School,Single,NY,91750,no,no,no,cellular,Retirees,92274,2
720782658,40,M,3,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,92296,4
780390108,40,M,3,Post-Graduate,Single,CA,91750,yes,yes,yes,cellular,Govt,92323,4
716973333,53,M,1,High School,Single,TX,91750,no,yes,yes,cellular,Govt,92331,3
716841783,44,M,2,Graduate,Unknown,NY,91750,no,no,yes,cellular,White-collar,92345,2
718755483,41,M,2,Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,92420,5
717446208,44,M,1,Graduate,Married,FL,91750,no,no,no,cellular,Retirees,92426,2
773342808,57,M,5,High School,Married,FL,91750,yes,no,no,cellular,White-collar,92447,3
793379058,55,M,3,Graduate,Married,NJ,91750,no,no,no,cellular,White-collar,92487,3
715581633,52,M,2,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,92511,1
713263758,49,M,3,Post-Graduate,Unknown,CA,91750,no,no,no,telephone,Businessman,92518,3
789917208,54,M,1,Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,92584,4
709788783,52,M,0,Unknown,Married,TX,91750,yes,no,no,cellular,Govt,92593,3
788848458,53,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,92692,4
826417233,46,M,3,Unknown,Single,TX,91750,no,yes,no,cellular,Blue-collar,92731,4
712184133,52,M,2,Uneducated,Single,NY,91750,yes,no,no,unknown,Businessman,92738,2
803097333,55,M,1,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,92745,5
716602683,41,F,2,High School,Single,TX,91750,no,yes,no,unknown,White-collar,92771,3
711494208,50,M,1,Unknown,Unknown,TX,91750,yes,yes,no,cellular,Govt,92809,1
709082808,38,M,2,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,92816,3
717954333,44,M,2,Graduate,Single,NY,91750,yes,yes,yes,cellular,Retirees,92818,3
717945108,39,M,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,92824,1
771471708,35,M,3,Post-Graduate,Married,TX,91750,no,no,no,cellular,White-collar,92850,5
708291633,54,M,1,Unknown,Single,FL,91750,no,no,no,cellular,Businessman,92894,1
717166383,37,M,1,Graduate,Single,NY,91750,yes,no,no,cellular,White-collar,92969,5
778143183,54,M,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,92975,4
779296908,38,M,1,Graduate,Unknown,CA,91750,yes,no,no,cellular,Businessman,93002,4
713240133,34,M,5,Post-Graduate,Single,NJ,91750,no,no,no,cellular,Govt,93029,2
780529908,49,M,3,High School,Married,FL,91750,yes,no,yes,cellular,Businessman,93029,4
709925733,55,M,0,Doctorate,Married,CA,91750,no,no,no,cellular,Govt,93040,3
711365133,58,M,4,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,93041,2
717990183,49,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,93046,3
793656633,38,M,4,Uneducated,Married,TX,91750,yes,yes,no,cellular,White-collar,93055,5
812493033,46,M,4,High School,Married,FL,91750,yes,no,no,cellular,Businessman,93062,4
721072908,55,M,3,Doctorate,Single,NY,91750,yes,no,no,cellular,Blue-collar,93067,4
780338733,43,M,1,Graduate,Married,NJ,91750,yes,no,no,cellular,Govt,93088,4
711238908,53,M,0,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,93119,1
713132133,49,M,4,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,93146,2
778936008,55,M,3,Graduate,Married,NJ,91750,no,no,no,cellular,Businessman,93150,5
720837708,58,M,0,Uneducated,Married,NJ,91750,no,yes,no,cellular,White-collar,93158,4
720599658,44,M,3,Graduate,Unknown,TX,91750,no,no,no,cellular,Govt,93179,4
721106133,55,M,2,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,93179,3
718853358,41,M,1,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,93240,4
720644883,46,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,93250,3
715964058,51,M,0,High School,Single,CA,91750,no,yes,no,cellular,White-collar,93267,3
719022558,51,M,2,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,93283,3
769396158,38,M,3,Unknown,Unknown,FL,91750,yes,no,no,unknown,Govt,93343,5
710869008,37,M,5,Post-Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,93417,1
720582558,36,M,3,High School,Married,MI,91750,yes,yes,no,unknown,Businessman,93503,4
789613083,42,M,3,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,93503,4
711922158,41,M,3,High School,Married,TX,91750,no,yes,no,cellular,Businessman,93515,2
815860008,43,M,3,Graduate,Married,FL,91750,yes,no,yes,cellular,Govt,93526,5
712394283,40,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Govt,93533,3
815072283,52,M,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Businessman,93535,3
711005583,47,M,4,Uneducated,Married,NY,91750,no,no,yes,cellular,Businessman,93592,3
811974483,52,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,93661,4
712774908,45,M,5,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,93711,2
772585008,40,M,3,Graduate,Married,CA,91750,no,yes,no,cellular,Blue-collar,93722,3
714145233,49,M,4,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,93786,1
709140858,45,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,93790,1
720054183,46,M,5,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,93802,4
789939558,48,M,4,Unknown,Single,FL,91750,yes,no,no,telephone,White-collar,93843,3
714469008,55,M,2,High School,Married,CA,91750,no,no,no,cellular,Businessman,93856,3
713789883,43,M,3,Uneducated,Married,CA,91750,yes,no,no,cellular,Businessman,93885,3
715447008,45,M,3,Post-Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,93901,3
718048608,57,M,1,Doctorate,Married,NY,91750,no,yes,no,cellular,Blue-collar,93905,2
718792758,54,M,1,Unknown,Married,NY,91750,no,yes,no,unknown,White-collar,93913,5
712781883,52,M,3,Uneducated,Single,NJ,91750,yes,no,no,cellular,Businessman,93956,3
803652633,44,M,2,Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,93963,4
711379083,52,M,3,High School,Single,CA,91750,no,yes,no,cellular,White-collar,93966,2
779635533,42,M,3,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,94061,5
708670608,49,M,3,Doctorate,Married,FL,91750,no,yes,no,cellular,Govt,94093,2
715058433,50,M,2,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,94105,2
709836258,50,M,3,Uneducated,Single,FL,91750,no,yes,no,telephone,Businessman,94176,3
708928908,48,M,3,Graduate,Unknown,FL,91750,no,yes,no,unknown,White-collar,94220,1
710456658,52,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,94222,2
710981583,38,M,1,High School,Married,CA,91750,no,yes,no,cellular,Govt,94246,3
711126483,38,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,94255,2
720315933,46,M,2,Unknown,Single,CA,91750,yes,no,no,cellular,Businessman,94339,5
708545058,59,M,0,High School,Single,NY,91750,yes,no,no,cellular,Govt,94345,2
714981483,56,M,4,Graduate,Single,CA,91750,no,no,no,telephone,Blue-collar,94347,1
719815383,46,M,4,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,94374,5
757662258,44,M,4,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,94405,5
819214233,50,M,1,Post-Graduate,Unknown,TX,91750,no,yes,no,unknown,White-collar,94436,5
710740008,51,M,3,Unknown,Married,CA,91750,no,no,no,telephone,Govt,94437,2
718545033,55,M,3,High School,Single,TX,91750,no,no,no,cellular,Businessman,94454,5
806219808,58,M,0,High School,Married,NY,91750,no,no,no,telephone,Businessman,94492,5
789560433,35,M,3,High School,Unknown,NY,91750,no,no,no,cellular,White-collar,94516,4
715009833,56,M,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Businessman,94551,3
710675508,58,M,1,Post-Graduate,Single,TX,91750,no,no,no,cellular,Govt,94619,2
720593583,46,M,3,High School,Married,NY,91750,yes,no,no,cellular,Businessman,94626,4
718775808,49,M,2,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,94670,4
806619333,58,M,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,94712,4
778131333,39,M,3,Unknown,Single,NY,91750,yes,no,yes,cellular,Govt,94726,4
713167383,55,M,1,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,94744,1
778353183,43,M,4,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,94786,5
714087258,47,M,3,High School,Married,CA,91750,yes,no,no,cellular,Govt,94792,3
716968683,41,M,5,Unknown,Single,NY,91750,no,yes,no,cellular,Blue-collar,94894,2
714121083,46,M,1,Uneducated,Married,FL,91750,yes,yes,yes,cellular,Blue-collar,94906,1
798281808,43,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,94932,4
708862233,35,M,3,Doctorate,Married,TX,91750,no,yes,no,unknown,Blue-collar,94935,2
758642733,41,M,1,High School,Single,NY,91750,no,yes,yes,cellular,Govt,94955,4
712968708,55,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,95026,3
718031508,42,M,4,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,95028,1
824915208,48,M,3,High School,Married,NY,91750,yes,no,yes,cellular,Businessman,95052,5
709914858,40,M,3,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,95077,1
716537433,53,M,1,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,95097,3
719539458,39,M,2,Post-Graduate,Married,CA,91750,no,no,no,telephone,Govt,95148,5
708254733,56,M,2,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,95152,2
778669608,45,M,4,Graduate,Married,NY,91750,yes,no,no,unknown,Govt,95162,3
713818158,52,M,2,Doctorate,Married,CA,91750,no,no,no,cellular,Govt,95184,3
817094283,33,M,3,Post-Graduate,Married,NY,91750,no,no,no,cellular,White-collar,95193,4
788842008,47,M,2,Post-Graduate,Married,CA,91750,yes,yes,no,cellular,Blue-collar,95204,3
720155583,46,M,4,Uneducated,Single,NJ,91750,yes,no,no,cellular,White-collar,95220,4
715352883,43,M,3,Uneducated,Married,NY,91750,yes,yes,no,cellular,Blue-collar,95230,5
767376483,52,M,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,White-collar,95261,5
712867983,57,M,4,High School,Married,NY,91750,no,no,no,cellular,Govt,95280,1
789231858,51,M,2,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,95290,3
710512833,37,M,3,Graduate,Married,FL,91750,yes,no,no,telephone,Blue-collar,95307,2
712637283,62,M,0,Graduate,Single,NY,91750,yes,no,no,cellular,Govt,95374,3
718141983,47,M,5,High School,Single,FL,91750,no,no,no,cellular,Govt,95388,2
717774333,46,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,95425,2
713328108,39,M,3,Uneducated,Single,TX,91750,yes,no,no,telephone,Govt,95430,3
712404483,44,M,4,Uneducated,Married,TX,91750,yes,no,no,cellular,Businessman,95433,3
712574583,37,M,2,Graduate,Single,FL,91750,no,yes,no,cellular,Blue-collar,95446,3
820868508,39,M,4,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,95448,4
709726158,38,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,White-collar,95473,2
745853283,57,M,1,Post-Graduate,Unknown,TX,91750,no,yes,no,cellular,Govt,95513,4
788898933,48,M,4,Graduate,Married,TX,91750,yes,no,no,telephone,Govt,95520,5
712190358,41,M,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Govt,95521,2
716761308,48,M,5,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,95534,3
801363633,37,M,2,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,95558,4
712121508,57,M,2,Graduate,Married,TX,91750,no,no,yes,unknown,Blue-collar,95669,3
779252283,47,M,2,Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,95670,5
713645883,48,M,3,Graduate,Married,NV,91750,no,no,no,cellular,Businessman,95682,3
789507408,35,M,3,Post-Graduate,Single,NY,91750,no,no,yes,unknown,Blue-collar,95685,5
793616883,36,M,2,Graduate,Single,CA,91750,no,no,no,cellular,Businessman,95698,3
709922508,51,M,2,Unknown,Married,CA,91750,yes,yes,no,cellular,Govt,95699,3
827100333,51,M,3,Graduate,Married,NY,91750,yes,yes,no,unknown,Govt,95747,4
715200783,32,M,1,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,95787,3
713996283,45,M,3,Uneducated,Single,NJ,91750,yes,no,no,telephone,Govt,95823,5
718481283,41,M,3,High School,Single,TX,91750,no,yes,no,cellular,Govt,95839,3
809092458,37,M,3,Doctorate,Single,FL,91750,no,yes,no,cellular,Businessman,95840,5
708406083,57,M,2,Unknown,Single,CA,91750,no,yes,yes,unknown,Blue-collar,95876,2
710094108,48,M,2,Graduate,Married,NJ,91750,yes,no,no,telephone,White-collar,95965,1
715644633,47,M,3,Unknown,Single,TX,91750,no,no,yes,cellular,Govt,95970,3
779401233,40,M,4,Graduate,Unknown,NY,91750,yes,yes,yes,cellular,Blue-collar,96017,5
720844008,42,M,3,High School,Married,NY,91750,yes,no,no,cellular,White-collar,96054,5
771935283,48,M,4,Graduate,Single,NY,91750,yes,no,no,cellular,Govt,96075,4
789531633,48,M,4,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,96091,4
811140933,41,M,4,Graduate,Unknown,NJ,91750,no,yes,no,cellular,Govt,96094,4
713442933,40,M,3,High School,Single,TX,91750,yes,yes,no,cellular,Blue-collar,96095,2
789948408,29,M,0,Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,96179,4
720503508,49,M,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,96192,4
718596858,35,M,1,Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,96194,5
716366208,53,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,96196,3
711781233,38,M,1,Graduate,Single,CA,91750,no,yes,no,telephone,White-collar,96198,3
809954133,35,M,3,Uneducated,Married,NY,91750,no,yes,no,cellular,White-collar,96203,3
720676158,55,M,1,High School,Single,TX,91750,no,yes,no,unknown,Govt,96272,4
715155033,50,M,1,High School,Married,CA,91750,no,no,no,cellular,White-collar,96277,1
716160708,47,M,5,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,96289,3
827074758,46,M,2,Graduate,Married,FL,91750,no,yes,yes,cellular,Businessman,96333,5
714148758,42,M,3,Graduate,Unknown,FL,91750,yes,no,no,cellular,Businessman,96437,3
812222208,44,M,3,Graduate,Married,UT,91750,no,no,no,unknown,White-collar,96487,4
712285908,49,M,2,Uneducated,Married,NY,91750,no,no,yes,unknown,Businessman,96512,2
769100508,51,M,3,Unknown,Married,CA,91750,no,no,no,unknown,Blue-collar,96512,5
709124883,50,M,2,Post-Graduate,Married,TX,91750,no,no,no,cellular,Govt,96537,1
713744058,50,M,4,High School,Married,CA,91750,no,yes,no,cellular,Blue-collar,96541,3
793428408,45,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Govt,96566,5
716929233,57,M,2,Uneducated,Single,NY,91750,yes,no,no,cellular,White-collar,96616,1
794556333,43,M,2,High School,Married,TX,91750,yes,yes,yes,cellular,Govt,96647,3
798777708,57,M,2,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,96670,5
717444558,43,M,0,High School,Single,TX,91750,yes,no,yes,cellular,Retirees,96698,2
809068983,43,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,96710,3
713355708,35,M,2,Unknown,Married,FL,91750,no,yes,yes,cellular,Retirees,96722,2
711742758,31,M,0,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,96744,3
711900033,53,M,2,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,96831,1
769962933,45,M,4,Doctorate,Married,TX,91750,no,no,no,cellular,Businessman,96845,3
789151983,41,M,4,Unknown,Married,NY,91750,yes,no,no,cellular,White-collar,96873,3
794653983,39,M,4,Graduate,Married,CA,91750,yes,no,no,telephone,Blue-collar,96873,3
720087708,40,M,2,Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,96900,4
716558283,40,M,3,Uneducated,Married,NY,91750,yes,no,no,cellular,Retirees,96948,3
715807383,35,M,5,Uneducated,Married,NY,91750,yes,yes,no,cellular,White-collar,96955,3
710423358,35,M,1,Doctorate,Single,CA,91750,no,no,no,cellular,Retirees,96972,2
720079758,51,M,1,High School,Single,NJ,91750,no,no,yes,cellular,Govt,96998,4
714979383,43,M,2,Graduate,Single,FL,91750,no,no,no,cellular,Govt,97040,3
789248958,48,M,1,Post-Graduate,Single,TX,91750,yes,no,no,cellular,White-collar,97056,5
717947508,45,M,5,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,97077,3
718202658,46,M,3,High School,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,97078,5
715253433,41,M,1,Doctorate,Married,TX,91750,yes,no,no,cellular,White-collar,97099,2
783573408,53,M,2,Uneducated,Married,FL,91750,no,no,yes,unknown,Retirees,97110,4
710773533,46,M,2,Uneducated,Married,NY,91750,no,no,yes,cellular,Retirees,97112,3
716333283,50,M,1,Graduate,Married,NY,91750,no,no,yes,cellular,Blue-collar,97141,5
717596883,44,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Blue-collar,97145,2
715083633,49,M,2,Uneducated,Married,TX,91750,yes,yes,yes,cellular,Selfemployeed,97182,2
719714658,63,M,0,High School,Married,NJ,91750,no,no,no,cellular,Blue-collar,97193,5
715118058,56,M,1,Graduate,Married,IA,91750,yes,yes,no,cellular,Retirees,97200,1
712431183,43,M,2,Uneducated,Married,MI,91750,yes,yes,no,cellular,Businessman,97210,3
714909858,49,M,3,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,97244,2
709668408,34,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Blue-collar,97284,2
742865883,50,M,3,High School,Single,NE,91750,yes,yes,no,cellular,Blue-collar,97292,4
816761433,45,M,5,Uneducated,Single,NY,91750,no,no,no,cellular,Businessman,97323,5
715739733,48,M,3,Graduate,Single,VA,91750,yes,no,no,cellular,Businessman,97374,1
711332883,45,M,3,Doctorate,Single,FL,91750,no,no,no,cellular,Selfemployeed,97454,2
711492258,51,M,1,High School,Married,TX,91750,no,yes,no,cellular,Retirees,97463,3
717759783,50,M,4,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,97681,3
708450033,38,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,Businessman,97684,3
771201408,48,M,3,Unknown,Married,NY,91750,no,no,no,unknown,Businessman,97701,4
715395933,41,M,3,Unknown,Married,FL,91750,no,no,no,cellular,Retirees,97792,1
778830933,44,M,3,Graduate,Single,TX,91750,yes,yes,no,telephone,Businessman,97807,4
715390608,54,M,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Blue-collar,97859,2
710937783,31,M,2,Unknown,Unknown,TX,91750,no,no,no,cellular,Businessman,97871,3
711717258,48,M,3,High School,Single,CA,91750,no,no,no,cellular,Retirees,97901,3
750147483,43,M,4,High School,Married,FL,91750,no,no,no,cellular,White-collar,97974,4
712961658,41,M,3,Unknown,Married,CA,91750,no,no,no,cellular,Blue-collar,97982,3
719898108,59,M,1,Graduate,Single,TX,91750,yes,yes,no,unknown,Govt,98001,4
714998508,33,M,2,Post-Graduate,Married,NJ,91750,yes,no,no,cellular,Blue-collar,98018,2
789293358,39,M,2,High School,Married,NJ,91750,yes,no,no,cellular,White-collar,98039,4
787466808,45,M,3,Uneducated,Married,CA,91750,no,yes,no,cellular,Govt,98071,4
713782608,41,M,4,Doctorate,Married,TX,91750,no,no,no,cellular,White-collar,98081,3
717307158,41,M,4,High School,Unknown,CA,91750,no,no,no,cellular,Govt,98096,2
718795083,45,M,4,High School,Unknown,CA,91750,yes,no,no,cellular,Selfemployeed,98104,4
819351258,61,M,1,Graduate,Unknown,NJ,91750,no,yes,yes,cellular,Selfemployeed,98139,5
789331908,50,M,1,Unknown,Married,NJ,91750,no,no,no,cellular,Retirees,98147,3
716685033,42,M,3,Unknown,Married,TX,91750,no,yes,no,cellular,White-collar,98185,3
719922558,51,M,3,Graduate,Married,TX,91750,no,yes,no,cellular,Govt,98186,3
709948233,57,M,1,Graduate,Unknown,CA,91750,no,yes,no,cellular,White-collar,98193,2
715109508,51,M,0,Graduate,Married,CA,91750,no,no,no,unknown,Govt,98281,1
785487783,40,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Retirees,98373,5
720165258,47,M,4,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,98451,3
718041033,53,M,4,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,98581,3
709296558,44,M,3,Post-Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,98582,2
714052158,52,M,3,Uneducated,Married,FL,91750,yes,no,no,cellular,White-collar,98614,2
716858433,48,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Businessman,98647,3
770858283,49,M,2,Unknown,Married,TX,91750,no,yes,no,cellular,Retirees,98647,4
773177358,43,M,2,Doctorate,Single,FL,91750,no,yes,no,cellular,Retirees,98665,5
720729108,57,M,1,Doctorate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,98666,5
716890533,44,M,2,High School,Single,NY,91750,yes,no,no,cellular,Businessman,98703,1
718137183,57,M,3,Uneducated,Married,NY,91750,no,yes,yes,unknown,Retirees,98706,3
714294183,54,M,4,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,98715,1
772457583,53,M,0,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,98743,4
756598833,54,M,3,High School,Single,FL,91750,yes,yes,no,telephone,White-collar,98760,3
709459608,39,M,3,High School,Married,TX,91750,no,yes,no,cellular,Govt,98780,3
709482633,46,M,3,Graduate,Married,CA,91750,yes,yes,no,unknown,Retirees,98786,2
711944733,48,M,2,Unknown,Unknown,MI,91750,no,no,no,unknown,Govt,98817,2
713101383,40,M,3,Graduate,Married,TX,91750,no,yes,no,unknown,Businessman,98857,2
713177808,31,M,2,Graduate,Unknown,NY,91750,no,no,no,cellular,Govt,98870,1
807600633,45,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,98894,4
717217983,62,M,1,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,98919,2
709781208,42,M,1,High School,Married,TX,91750,yes,no,no,cellular,Retirees,98960,2
712874433,53,M,3,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,98986,3
807173358,54,M,3,High School,Married,NY,91750,no,yes,no,unknown,Blue-collar,99001,4
796326483,39,M,4,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,99060,5
714190983,57,M,2,Post-Graduate,Single,TX,91750,no,no,no,cellular,White-collar,99124,3
720258183,57,M,1,Graduate,Single,NJ,91750,no,no,no,cellular,White-collar,99250,4
717696333,42,M,4,Uneducated,Unknown,NY,91750,no,no,no,cellular,Govt,99286,3
714738033,48,M,4,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,99293,3
714315858,46,M,3,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,99294,1
719572833,47,M,3,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,99300,4
711516783,43,M,2,Uneducated,Married,NY,91750,yes,yes,no,cellular,White-collar,99332,1
709200633,48,M,5,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,99344,3
714702033,43,M,4,High School,Single,FL,91750,no,no,no,cellular,Businessman,99416,3
715891533,43,M,2,High School,Married,FL,91750,yes,yes,yes,cellular,Blue-collar,99423,3
718259433,52,M,2,Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,99478,3
717773433,45,M,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,99505,2
718165758,52,M,3,Unknown,Single,NY,91750,no,yes,no,cellular,White-collar,99517,2
755212608,36,M,4,Graduate,Single,FL,91750,no,no,no,cellular,Retirees,99525,4
798553158,52,M,4,Graduate,Married,CA,91750,no,no,no,telephone,White-collar,99567,5
712507758,48,M,3,Graduate,Single,CA,91750,no,no,no,cellular,Businessman,99638,3
819612933,43,M,4,Graduate,Unknown,OH,91750,no,yes,no,cellular,Govt,99645,3
713146683,48,M,4,Graduate,Married,FL,91750,no,no,yes,cellular,White-collar,99703,1
713447583,41,M,5,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,99709,1
780384483,47,M,3,Uneducated,Single,TX,91750,no,no,no,cellular,Govt,99767,4
716483358,37,F,3,Graduate,Single,NJ,91750,yes,no,no,cellular,Retirees,99774,1
720518283,54,M,2,Unknown,Married,CA,91750,no,yes,no,cellular,White-collar,99794,4
826480308,57,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,99801,5
719034183,51,M,3,Uneducated,Unknown,WA,98815,yes,yes,no,cellular,White-collar,99820,3
715276683,58,M,1,Uneducated,Single,NY,91750,no,no,no,cellular,White-collar,99827,5
717626508,60,M,1,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,99827,1
711874833,50,M,2,Graduate,Married,TX,91750,yes,no,no,unknown,Retirees,99890,1
720698883,42,M,3,High School,Married,CA,91750,no,no,no,unknown,Businessman,99912,3
714745608,39,M,3,Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,99959,3
716486508,49,F,2,High School,Married,FL,91750,yes,no,no,cellular,Businessman,99963,2
715805133,35,M,3,Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,99987,1
781337658,58,M,3,Graduate,Married,FL,91750,yes,no,no,telephone,White-collar,100011,5
711533058,48,M,4,Unknown,Married,FL,91750,yes,yes,no,cellular,Retirees,100014,3
720178158,49,M,3,Uneducated,Married,NV,91750,no,no,no,cellular,White-collar,100042,5
718353633,46,M,3,Unknown,Married,TX,91750,no,no,no,unknown,Retirees,100055,4
778236858,54,M,1,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,100058,4
826410708,55,M,1,Graduate,Single,NY,91750,no,no,no,cellular,Retirees,100075,4
798489258,45,M,2,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,100090,4
716881683,39,M,3,Unknown,Single,NJ,91750,no,no,no,unknown,Businessman,100142,3
713652783,38,M,2,Uneducated,Single,CA,91750,yes,yes,no,cellular,Retirees,100175,3
814989933,46,M,4,Graduate,Married,NY,91750,yes,yes,no,cellular,Govt,100190,4
720260433,57,M,1,Graduate,Married,NJ,91750,yes,no,no,unknown,Businessman,100206,4
